id,code,name,parent_id/id,type,user_type/id,reconcile,financial_report_ids/id
l10n_lu.lu_2011_account_211,211,Frais de recherche et de développement,l10n_lu.lu_2011_account_21,other,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_22,l10n_lu.account_financial_report_abr_21"
l10n_lu.lu_2011_account_212,212,"Concessions, brevets, licences, marques ainsi que droits et valeurs similaires",l10n_lu.lu_2011_account_21,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2121,2121,Acquis à titre onéreux (Actifs incorporels non produits),l10n_lu.lu_2011_account_212,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_24,l10n_lu.account_financial_report_abr_21"
l10n_lu.lu_2011_account_21211,21211,Concessions,l10n_lu.lu_2011_account_2121,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_21212,21212,Brevets,l10n_lu.lu_2011_account_2121,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_21213,21213,Licences informatiques (logiciels et progiciels informatiques),l10n_lu.lu_2011_account_2121,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_21214,21214,Marques et franchises,l10n_lu.lu_2011_account_2121,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_21215,21215,Droits et valeurs similaires acquis à titre onéreux,l10n_lu.lu_2011_account_2121,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_212151,212151,Droits d'auteur et de reproduction,l10n_lu.lu_2011_account_21215,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_212152,212152,Droits d'émission,l10n_lu.lu_2011_account_21215,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_212158,212158,Autres droits et valeurs similaires acquis à titre onéreux,l10n_lu.lu_2011_account_21215,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2122,2122,Créés par l'entreprise elle-même (Actifs incorporels produits),l10n_lu.lu_2011_account_212,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_25,l10n_lu.account_financial_report_abr_21"
l10n_lu.lu_2011_account_21221,21221,Concessions,l10n_lu.lu_2011_account_2122,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_21222,21222,Brevets,l10n_lu.lu_2011_account_2122,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_21223,21223,Licences informatiques (logiciels et progiciels informatiques),l10n_lu.lu_2011_account_2122,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_21224,21224,Marques et franchises,l10n_lu.lu_2011_account_2122,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_21225,21225,Droits et valeurs similaires créés par l'entreprise elle-même,l10n_lu.lu_2011_account_2122,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_212251,212251,Droits d'auteur et de reproduction,l10n_lu.lu_2011_account_21225,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_212252,212252,Droits d'émission,l10n_lu.lu_2011_account_21225,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_212258,212258,Autres droits et valeurs similaires créés par l'entreprise elle-même,l10n_lu.lu_2011_account_21225,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_213,213,"Fonds de commerce, dans la mesure où il a été acquis à titre onéreux",l10n_lu.lu_2011_account_21,other,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_26,l10n_lu.account_financial_report_abr_21"
l10n_lu.lu_2011_account_214,214,Acomptes versés et immobilisations incorporelles en cours,l10n_lu.lu_2011_account_21,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_27,l10n_lu.account_financial_report_abr_21"
l10n_lu.lu_2011_account_2141,2141,Frais de recherche et de développement,l10n_lu.lu_2011_account_214,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2142,2142,"Concessions, brevets, licences, marques ainsi que droits et valeurs similaires",l10n_lu.lu_2011_account_214,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2143,2143,Fonds de commerce,l10n_lu.lu_2011_account_214,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22,22,Immobilisations corporelles,l10n_lu.lu_2011_account_2,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_221,221,Terrains et constructions,l10n_lu.lu_2011_account_22,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_29,l10n_lu.account_financial_report_abr_28"
l10n_lu.lu_2011_account_2211,2211,Terrains,l10n_lu.lu_2011_account_221,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22111,22111,Terrains nus,l10n_lu.lu_2011_account_2211,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22112,22112,Terrains aménagés,l10n_lu.lu_2011_account_2211,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22113,22113,Sous-sols et sursols,l10n_lu.lu_2011_account_2211,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22114,22114,Terrains de gisement,l10n_lu.lu_2011_account_2211,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22115,22115,Terrains bâtis,l10n_lu.lu_2011_account_2211,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22118,22118,Autres terrains,l10n_lu.lu_2011_account_2211,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2212,2212,Agencements et aménagements de terrains,l10n_lu.lu_2011_account_221,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22121,22121,Agencements et aménagements de terrains nus,l10n_lu.lu_2011_account_2212,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22122,22122,Agencements et aménagements de terrains aménagés,l10n_lu.lu_2011_account_2212,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22123,22123,Agencements et aménagements de sous-sols et sursols,l10n_lu.lu_2011_account_2212,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22124,22124,Agencements et aménagements de terrains de gisement,l10n_lu.lu_2011_account_2212,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22125,22125,Agencements et aménagements de terrains bâtis,l10n_lu.lu_2011_account_2212,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22128,22128,Agencements et aménagements d'autres terrains,l10n_lu.lu_2011_account_2212,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2213,2213,Constructions,l10n_lu.lu_2011_account_221,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22131,22131,Constructions sur sol propre,l10n_lu.lu_2011_account_2213,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22132,22132,Constructions sur sol d'autrui,l10n_lu.lu_2011_account_2213,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_222,222,Installations techniques et machines,l10n_lu.lu_2011_account_22,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_30,l10n_lu.account_financial_report_abr_28"
l10n_lu.lu_2011_account_2221,2221,Installations techniques,l10n_lu.lu_2011_account_222,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2222,2222,Machines,l10n_lu.lu_2011_account_222,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_223,223,"Autres installations, outillage, mobilier et matériel roulant",l10n_lu.lu_2011_account_22,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_31,l10n_lu.account_financial_report_abr_28"
l10n_lu.lu_2011_account_2231,2231,Equipement de transport et de manutention,l10n_lu.lu_2011_account_223,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2232,2232,Véhicules de transport,l10n_lu.lu_2011_account_223,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2233,2233,Outillage,l10n_lu.lu_2011_account_223,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2234,2234,Mobilier,l10n_lu.lu_2011_account_223,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2235,2235,Matériel informatique (hardware),l10n_lu.lu_2011_account_223,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2236,2236,Cheptel,l10n_lu.lu_2011_account_223,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2237,2237,Emballages récupérables,l10n_lu.lu_2011_account_223,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2238,2238,Autres installations,l10n_lu.lu_2011_account_223,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_224,224,Acomptes versés et immobilisations corporelles en cours,l10n_lu.lu_2011_account_22,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_32,l10n_lu.account_financial_report_abr_28"
l10n_lu.lu_2011_account_2241,2241,Terrains et constructions,l10n_lu.lu_2011_account_224,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22411,22411,Terrains,l10n_lu.lu_2011_account_2241,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22412,22412,Agencements et aménagements de terrains,l10n_lu.lu_2011_account_2241,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_22413,22413,Constructions,l10n_lu.lu_2011_account_2241,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2242,2242,Installations techniques et machines,l10n_lu.lu_2011_account_224,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2243,2243,"Autres installations, outillage, mobilier et matériel roulant",l10n_lu.lu_2011_account_224,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23,23,Immobilisations financières,l10n_lu.lu_2011_account_2,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_231,231,Parts dans des entreprises liées,l10n_lu.lu_2011_account_23,other,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_34,l10n_lu.account_financial_report_abr_33"
l10n_lu.lu_2011_account_232,232,Créances sur des entreprises liées,l10n_lu.lu_2011_account_23,other,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_35,l10n_lu.account_financial_report_abr_33"
l10n_lu.lu_2011_account_233,233,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_23,other,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_36,l10n_lu.account_financial_report_abr_33"
l10n_lu.lu_2011_account_234,234,Créances sur des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_23,other,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_37,l10n_lu.account_financial_report_abr_33"
l10n_lu.lu_2011_account_235,235,Titres ayant le caractère d'immobilisations,l10n_lu.lu_2011_account_23,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_38,l10n_lu.account_financial_report_abr_33"
l10n_lu.lu_2011_account_2351,2351,Titres immobilisés (droit de propriété),l10n_lu.lu_2011_account_235,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23511,23511,Actions,l10n_lu.lu_2011_account_2351,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23518,23518,Autres titres immobilisés (droit de propriété),l10n_lu.lu_2011_account_2351,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2352,2352,Titres immobilisés (droit de créance),l10n_lu.lu_2011_account_235,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23521,23521,Obligations,l10n_lu.lu_2011_account_2352,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23528,23528,Autres titres immobilisés (droit de créance),l10n_lu.lu_2011_account_2352,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2358,2358,Autres titres ayant le caractère d'immobilisations,l10n_lu.lu_2011_account_235,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_236,236,Prêts et créances immobilisées,l10n_lu.lu_2011_account_23,view,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_39,l10n_lu.account_financial_report_abr_33"
l10n_lu.lu_2011_account_2361,2361,Prêts,l10n_lu.lu_2011_account_236,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23611,23611,Prêts participatifs,l10n_lu.lu_2011_account_2361,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23612,23612,Prêts aux associés,l10n_lu.lu_2011_account_2361,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23613,23613,Prêts au personnel,l10n_lu.lu_2011_account_2361,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23618,23618,Autres prêts,l10n_lu.lu_2011_account_2361,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2362,2362,Dépôts et cautionnements versés,l10n_lu.lu_2011_account_236,view,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23621,23621,Dépôts,l10n_lu.lu_2011_account_2362,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_23622,23622,Cautionnements,l10n_lu.lu_2011_account_2362,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_2363,2363,Créances immobilisées,l10n_lu.lu_2011_account_236,other,l10n_lu.account_type_2011_2_immo,f,
l10n_lu.lu_2011_account_237,237,Actions propres ou parts propres,l10n_lu.lu_2011_account_23,other,l10n_lu.account_type_2011_2_immo,f,"l10n_lu.account_financial_report_40,l10n_lu.account_financial_report_abr_33"
l10n_lu.lu_2011_account_3,3,CLASSE 3 - COMPTES DE STOCKS,l10n_lu.lu_2011_account_bilan,view,account.data_account_type_view,f,
l10n_lu.lu_2011_account_30,30,Matières premières et consommables,l10n_lu.lu_2011_account_3,view,l10n_lu.account_type_2011_3_stock,f,"l10n_lu.account_financial_report_43,l10n_lu.account_financial_report_abr_42"
l10n_lu.lu_2011_account_301,301,Matières premières,l10n_lu.lu_2011_account_30,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_302,302,Matières consommables,l10n_lu.lu_2011_account_30,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_303,303,Fournitures consommables,l10n_lu.lu_2011_account_30,view,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3031,3031,Combustibles,l10n_lu.lu_2011_account_303,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3032,3032,Produits d'entretien,l10n_lu.lu_2011_account_303,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3033,3033,Fournitures d'atelier et d'usine,l10n_lu.lu_2011_account_303,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3034,3034,Fournitures de magasin,l10n_lu.lu_2011_account_303,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3035,3035,Fournitures de bureau,l10n_lu.lu_2011_account_303,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3036,3036,Carburants,l10n_lu.lu_2011_account_303,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3037,3037,Lubrifiants,l10n_lu.lu_2011_account_303,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3038,3038,Autres fournitures consommables,l10n_lu.lu_2011_account_303,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_304,304,Emballages,l10n_lu.lu_2011_account_30,view,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3041,3041,Emballages non-récupérables,l10n_lu.lu_2011_account_304,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3042,3042,Emballages récupérables,l10n_lu.lu_2011_account_304,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3043,3043,Emballages à usage mixte,l10n_lu.lu_2011_account_304,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_305,305,Approvisionnements,l10n_lu.lu_2011_account_30,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_31,31,Produits en cours de fabrication et commandes en cours,l10n_lu.lu_2011_account_3,view,l10n_lu.account_type_2011_3_stock,f,"l10n_lu.account_financial_report_44,l10n_lu.account_financial_report_abr_42"
l10n_lu.lu_2011_account_311,311,Produits en cours de fabrication,l10n_lu.lu_2011_account_31,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_312,312,Commandes en cours – Produits,l10n_lu.lu_2011_account_31,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_313,313,Commandes en cours – Prestations de services,l10n_lu.lu_2011_account_31,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_314,314,Immeubles en construction,l10n_lu.lu_2011_account_31,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_32,32,Produits finis et marchandises,l10n_lu.lu_2011_account_3,view,l10n_lu.account_type_2011_3_stock,f,"l10n_lu.account_financial_report_45,l10n_lu.account_financial_report_abr_42"
l10n_lu.lu_2011_account_321,321,Produits finis,l10n_lu.lu_2011_account_32,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_322,322,Produits intermédiaires,l10n_lu.lu_2011_account_32,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_323,323,Produits résiduels,l10n_lu.lu_2011_account_32,view,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3231,3231,Déchets,l10n_lu.lu_2011_account_323,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3232,3232,Rebuts,l10n_lu.lu_2011_account_323,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3233,3233,Matières de récupération,l10n_lu.lu_2011_account_323,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_326,326,Marchandises,l10n_lu.lu_2011_account_32,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_327,327,"Marchandises en voie d'acheminement, mises en dépôt ou données en consignation",l10n_lu.lu_2011_account_32,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_33,33,Terrains et immeubles destinés à la revente,l10n_lu.lu_2011_account_3,view,l10n_lu.account_type_2011_3_stock,f,"l10n_lu.account_financial_report_45,l10n_lu.account_financial_report_abr_42"
l10n_lu.lu_2011_account_331,331,Terrains,l10n_lu.lu_2011_account_33,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_332,332,Immeubles,l10n_lu.lu_2011_account_33,view,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3321,3321,Immeubles acquis,l10n_lu.lu_2011_account_332,other,l10n_lu.account_type_2011_3_stock,f,
l10n_lu.lu_2011_account_3322,3322,Immeubles construits,l10n_lu.lu_2011_account_332,other,l10n_lu.account_type_2011_3_stock,f,
